thread_id,v_rel_smoothed,initial_chi,final_chi,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,pre_age_a,pre_age_b,chi_max,duration,theta,stability_bin,pre_E_total,post_E_total
0,0.000000,0.285714,0.285714,0.323574,0.000000,324.920000,0.000000,42.954586,0.000000,21.477293,0.000000,50,20,0.285714,1000.000000,0.000000,20.000000,0.859284,0.000000
0,0.000000,0.285714,0.285714,0.078259,0.094045,380.888889,244.111111,20.303801,37.970521,10.151900,18.985260,20,10,0.285714,1000.000000,0.000000,10.000000,0.406084,0.000000
0,0.000000,0.062500,0.062500,0.245437,0.094045,602.537778,244.111111,35.742257,37.970521,17.871129,18.985260,20,20,0.062500,1000.000000,0.000000,15.000000,0.714913,0.000000
0,0.000000,0.857143,0.857143,0.184162,0.004112,248.760000,48.090909,56.038512,45.454545,28.019256,22.727273,30,20,0.857143,1000.000000,0.000000,25.000000,1.120839,0.000000
0,-0.001667,0.333333,0.250000,0.054716,0.283356,477.760000,1600.000000,39.212760,31.885190,19.606380,15.942595,30,10,0.333333,1100.000000,0.000000,15.000000,0.784262,0.000000
0,0.000000,0.071429,0.071429,0.211112,2.882899,324.920000,13851.000000,47.144291,33.140827,23.572145,16.570414,50,30,0.071429,1200.000000,0.000000,20.000000,0.943025,0.000000
0,0.000000,0.200000,0.200000,0.073090,0.097734,160.656805,400.000000,67.266399,39.989942,33.633199,19.994971,70,20,0.200000,1000.000000,0.000000,30.000000,1.345352,0.000000
0,0.008262,0.285714,0.708333,0.047147,1.913777,46.375000,6055.524444,64.049305,92.562556,32.024652,46.281278,30,20,0.708333,1200.000000,0.000000,30.000000,1.281010,1.851554
0,-0.000169,0.100000,0.083333,0.186559,1.905783,122.535000,6000.000000,50.965379,43.333333,25.482689,21.666667,50,20,0.100000,1200.000000,0.000000,25.000000,1.019455,0.000000
0,0.000000,0.206897,0.206897,0.084406,3.035408,190.432600,14031.000000,56.935856,67.136803,28.467928,33.568401,70,50,0.206897,1000.000000,0.000000,25.000000,1.138739,1.343101
0,0.000000,0.076923,0.076923,0.084026,0.585602,707.158163,726.000000,54.511983,50.000000,27.255991,25.000000,70,20,0.076923,1000.000000,0.000000,25.000000,1.090245,0.000000
0,-0.005641,0.666667,0.384615,0.000000,0.000000,3058.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,10,0.666667,1600.000000,0.000000,0.000000,0.000000,0.000000
0,0.001654,0.285714,0.368421,0.023331,0.585602,156.306122,726.000000,63.025286,50.000000,31.512643,25.000000,60,30,0.368421,1100.000000,0.000000,30.000000,1.260508,0.000000
0,-0.001952,0.714286,0.607143,0.173380,0.007993,108.160000,55.524444,64.946348,49.229222,32.473174,24.614611,50,30,0.714286,1200.000000,0.000000,30.000000,1.299069,0.000000
0,0.000000,0.166667,0.166667,0.020101,0.092268,121.656805,400.000000,31.007017,39.204827,15.503509,19.602414,70,10,0.166667,1000.000000,0.000000,15.000000,0.620142,0.000000
0,0.000000,0.315789,0.315789,0.025835,0.593595,110.525366,781.524444,51.311240,99.229222,25.655620,49.614611,50,20,0.315789,1000.000000,0.000000,25.000000,1.026235,1.984821
0,0.002044,0.700000,0.708333,0.084879,4.788683,263.135000,19851.000000,46.247247,76.474161,23.123624,38.237080,30,20,0.708333,1200.000000,0.000000,20.000000,0.924966,1.530086
0,0.000000,0.055556,0.055556,0.015790,1.998051,54.387755,6400.000000,37.509106,82.538160,18.754553,41.269080,40,10,0.055556,1000.000000,0.000000,15.000000,0.750186,1.651077
0,0.000000,0.080000,0.080000,0.044826,0.530536,172.095486,780.000000,66.878797,67.329041,33.439399,33.664520,70,60,0.080000,1000.000000,0.000000,30.000000,1.337582,1.346765
0,0.002368,0.250000,0.368421,0.017237,0.585602,167.306122,726.000000,47.191318,50.000000,23.595659,25.000000,60,10,0.368421,1100.000000,0.000000,20.000000,0.943827,0.000000
0,0.000000,0.040000,0.040000,0.050348,0.378028,201.017916,600.000000,67.845576,33.333065,33.922788,16.666533,70,60,0.040000,1000.000000,0.000000,30.000000,1.356918,0.000000
0,0.000000,0.193548,0.193548,0.035388,0.160502,89.851577,235.524444,53.869548,83.225198,26.934774,41.612599,70,50,0.193548,1000.000000,0.000000,25.000000,1.077402,1.664569
0,0.000000,0.076923,0.076923,0.099809,0.007993,640.867202,55.524444,53.685900,49.229222,26.842950,24.614611,70,50,0.076923,1000.000000,0.000000,25.000000,1.073733,0.000000
0,0.000000,0.315789,0.315789,0.080988,0.593595,110.525366,781.524444,51.311240,99.229222,25.655620,49.614611,50,40,0.315789,1000.000000,0.000000,25.000000,1.026255,1.984821
0,0.000000,0.040000,0.040000,0.053337,0.007993,106.464310,55.524444,60.992051,49.229222,30.496026,24.614611,50,30,0.040000,1000.000000,0.000000,30.000000,1.219857,0.000000
0,0.000000,0.055556,0.055556,0.069827,2.975167,147.698225,14251.000000,29.722158,72.345654,14.861079,36.172827,50,10,0.055556,1000.000000,0.000000,10.000000,0.594463,1.447224
0,0.000000,0.076923,0.076923,0.139179,0.585602,707.158163,726.000000,54.511983,50.000000,27.255991,25.000000,70,40,0.076923,1000.000000,0.000000,25.000000,1.090265,0.000000
0,0.006708,0.285714,0.586207,0.071700,2.890892,248.760000,13906.524444,60.228217,82.370049,30.114108,41.185025,30,30,0.586207,1200.000000,0.000000,30.000000,1.204580,1.647702
0,-0.000343,0.058824,0.041667,0.022504,1.905783,146.277376,6000.000000,59.968042,43.333333,29.984021,21.666667,30,20,0.058824,1100.000000,0.000000,25.000000,1.199363,0.000000
0,0.000000,0.040000,0.040000,0.102355,2.882899,207.045332,13851.000000,64.058360,33.140827,32.029180,16.570414,50,30,0.040000,1000.000000,0.000000,30.000000,1.281193,0.000000
0,0.001892,0.062500,0.160000,0.071260,3.260927,266.447500,14451.000000,53.266272,66.473892,26.633136,33.236946,40,30,0.160000,1200.000000,0.000000,25.000000,1.065336,1.329897
0,0.000000,0.291667,0.291667,0.030368,2.058292,97.122130,6180.000000,64.722804,77.329309,32.361402,38.664655,70,40,0.291667,1000.000000,0.000000,30.000000,1.294462,1.546953
0,0.000978,0.111111,0.160000,0.041913,0.386021,125.330000,655.524444,65.154993,82.562287,32.577497,41.281144,50,40,0.160000,1100.000000,0.000000,30.000000,1.303108,1.651365
0,0.000000,0.055556,0.055556,0.020809,0.100261,47.117202,455.524444,26.655849,88.434049,13.327924,44.217025,50,10,0.055556,1000.000000,0.000000,10.000000,0.533127,1.768692
0,0.000587,0.100000,0.111111,0.030163,0.261619,86.625000,587.476250,37.983754,73.557810,18.991877,36.778905,20,10,0.111111,1300.000000,0.000000,15.000000,0.759690,1.471221
0,0.004182,0.090909,0.300000,0.030247,0.168600,780.585601,600.000000,74.918495,39.469863,37.459248,19.734932,60,10,0.300000,1100.000000,0.000000,35.000000,1.498374,0.000000
0,-0.000810,0.571429,0.500000,0.004331,0.000000,139.464876,0.000000,40.072534,0.000000,20.036267,0.000000,20,10,0.571429,1200.000000,0.000000,20.000000,0.801451,0.000000
0,0.000000,0.071429,0.071429,0.030335,0.982073,124.228374,600.000000,70.858426,26.624513,35.429213,13.312257,60,20,0.071429,1000.000000,0.000000,35.000000,1.417172,0.000000
0,0.000000,0.571429,0.571429,0.064571,0.168600,129.280000,600.000000,37.205054,39.469863,18.602527,19.734932,70,10,0.571429,1000.000000,0.000000,15.000000,0.744119,0.000000
0,0.003104,0.095238,0.241379,1.330135,0.168600,1018.240000,600.000000,63.193813,39.469863,31.596907,19.734932,50,20,0.241379,1200.000000,0.000000,30.000000,1.264800,0.000000
0,0.000000,0.071429,0.071429,0.030335,0.982073,124.228374,600.000000,70.858426,26.624513,35.429213,13.312257,40,20,0.071429,1000.000000,0.000000,35.000000,1.417172,0.000000
0,0.000000,0.161290,0.161290,0.108017,0.246757,179.666667,486.000000,61.507673,34.469618,30.753837,17.234809,80,40,0.161290,1000.000000,0.000000,30.000000,1.230186,0.000000
0,0.000843,0.941176,0.820513,0.016544,0.325932,89.937500,1037.320000,45.002779,73.027674,22.501389,36.513837,40,10,0.941176,1300.000000,0.000000,20.000000,0.900060,1.460605
0,0.000000,0.206897,0.206897,0.063029,0.246757,130.339485,486.000000,72.147098,34.469618,36.073549,17.234809,80,40,0.206897,1000.000000,0.000000,35.000000,1.442959,0.000000
0,-0.000151,0.857143,0.818182,0.097142,0.022111,139.464876,54.000000,46.854544,41.136244,23.427272,20.568122,60,20,0.857143,1200.000000,0.000000,20.000000,0.937161,0.000000
0,-0.002897,0.800000,0.655172,0.008151,0.000000,692.280045,0.000000,80.416667,0.000000,40.208333,0.000000,30,10,0.800000,1100.000000,0.000000,40.000000,1.608335,0.000000
0,-0.001375,0.266667,0.193548,0.016544,0.168600,232.375000,600.000000,46.815166,39.469863,23.407583,19.734932,40,10,0.272727,1300.000000,0.000000,20.000000,0.936307,0.000000
0,-0.000970,0.181818,0.133333,0.042916,0.157332,777.107143,437.320000,70.592435,33.557810,35.296218,16.778905,30,10,0.181818,1100.000000,0.000000,35.000000,1.411858,0.000000
0,0.001179,0.384615,0.416667,0.452260,1.741526,1149.160000,8303.000000,72.586428,32.592912,36.293214,16.296456,40,40,0.416667,1200.000000,0.000000,35.000000,1.451876,0.000000
0,0.000000,1.000000,1.000000,0.276467,0.000000,305.638889,0.000000,31.165723,0.000000,15.582861,0.000000,30,10,1.000000,1300.000000,0.000000,15.000000,0.623551,0.000000
0,0.000000,1.000000,1.000000,0.032527,0.354728,100.347107,2055.777778,45.744444,28.654376,22.872222,14.327188,30,10,1.000000,1100.000000,0.000000,20.000000,0.914895,0.000000
0,0.000000,0.076923,0.076923,0.042087,0.000000,179.388889,0.000000,63.321371,0.000000,31.660686,0.000000,50,30,0.076923,1000.000000,0.000000,30.000000,1.266434,0.000000
0,0.001871,0.100000,0.193548,0.459739,0.168600,616.361111,600.000000,62.732410,39.469863,31.366205,19.734932,60,30,0.193548,1100.000000,0.000000,30.000000,1.254833,0.000000
0,-0.002068,0.190476,0.068966,1.312188,0.157332,1001.485444,437.320000,65.203811,33.557810,32.601906,16.778905,20,20,0.190476,1200.000000,0.000000,30.000000,1.304997,0.000000
0,0.000000,0.375000,0.375000,0.094236,0.000000,215.055556,0.000000,51.226728,0.000000,25.613364,0.000000,40,30,0.375000,1000.000000,0.000000,25.000000,1.024557,0.000000
0,-0.001250,0.250000,0.187500,0.024349,0.246757,108.054375,486.000000,56.842689,34.469618,28.421344,17.234809,70,20,0.250000,1100.000000,0.000000,25.000000,1.136857,0.000000
0,-0.000962,0.125000,0.076923,0.197099,0.000000,265.847107,0.000000,62.367035,0.000000,31.183517,0.000000,40,30,0.125000,1100.000000,0.000000,30.000000,1.247422,0.000000
0,0.000000,0.062500,0.062500,0.049248,0.000000,165.728374,0.000000,61.866152,0.000000,30.933076,0.000000,60,30,0.062500,1000.000000,0.000000,30.000000,1.237330,0.000000
0,-0.002738,0.285714,0.125000,0.025606,0.168600,155.330000,600.000000,37.744570,39.469863,18.872285,19.734932,50,10,0.285714,1200.000000,0.000000,15.000000,0.754895,0.000000
0,0.000758,0.045455,0.083333,0.069827,1.741526,798.922715,8303.000000,64.975554,32.592912,32.487777,16.296456,50,10,0.083333,1100.000000,0.000000,30.000000,1.299531,0.000000
0,-0.002897,0.800000,0.655172,0.008151,0.000000,692.280045,0.000000,80.416667,0.000000,40.208333,0.000000,50,10,0.800000,1100.000000,0.000000,40.000000,1.608335,0.000000
0,-0.003395,0.294118,0.068966,0.276467,0.157332,217.888889,437.320000,34.120337,33.557810,17.060169,16.778905,30,10,0.294118,1300.000000,0.000000,15.000000,0.682643,0.000000
0,0.000000,0.074074,0.074074,0.578941,0.168600,2175.719909,600.000000,57.749889,39.469863,28.874944,19.734932,70,50,0.074074,1000.000000,0.000000,25.000000,1.155080,0.000000
0,0.001311,0.235294,0.241379,0.293012,0.168600,195.326389,600.000000,53.223943,39.469863,26.611971,19.734932,40,30,0.241379,1300.000000,0.000000,25.000000,1.064719,0.000000
0,0.000000,0.206897,0.206897,0.063029,0.246757,130.339485,486.000000,72.147098,34.469618,36.073549,17.234809,80,60,0.206897,1000.000000,0.000000,35.000000,1.442959,0.000000
0,0.000000,0.142857,0.142857,0.009770,0.354728,56.320000,2055.777778,38.210692,28.654376,19.105346,14.327188,20,10,0.142857,1100.000000,0.000000,15.000000,0.764215,0.000000
0,0.000000,0.090909,0.090909,0.017936,0.157332,180.917551,437.320000,63.517785,33.557810,31.758892,16.778905,80,40,0.090909,1000.000000,0.000000,30.000000,1.270357,0.000000
0,0.000000,0.062500,0.062500,0.049248,0.000000,165.728374,0.000000,61.866152,0.000000,30.933076,0.000000,40,30,0.062500,1000.000000,0.000000,30.000000,1.237330,0.000000
0,0.000581,0.100000,0.129032,0.472408,0.157332,612.882653,437.320000,58.406350,33.557810,29.203175,16.778905,30,30,0.129032,1100.000000,0.000000,25.000000,1.168316,0.000000
0,0.000951,0.142857,0.181818,0.118418,0.190711,155.330000,654.000000,44.526579,80.606107,22.263290,40.303054,60,50,0.181818,1200.000000,0.000000,20.000000,0.890605,1.612150
0,-0.000868,0.142857,0.090909,0.092812,0.022111,122.500000,54.000000,23.945074,41.136244,11.972537,20.568122,60,10,0.142857,1200.000000,0.000000,10.000000,0.478972,0.000000
0,0.000667,0.800000,0.833333,0.073798,0.095208,86.117202,483.410431,62.915231,78.922467,31.457615,39.461234,50,20,0.833333,1100.000000,0.000000,30.000000,1.258336,1.578461
0,0.000000,0.033333,0.033333,0.118249,0.000000,542.555556,0.000000,57.097394,0.000000,28.548697,0.000000,40,20,0.033333,1000.000000,0.000000,25.000000,1.141969,0.000000
0,0.000000,0.090909,0.090909,0.101693,0.022111,204.555556,54.000000,58.113689,41.136244,29.056844,20.568122,80,40,0.090909,1000.000000,0.000000,25.000000,1.162300,0.000000
0,-0.000155,0.040000,0.032258,0.047106,0.246757,152.081482,486.000000,64.376441,34.469618,32.188220,17.234809,70,30,0.040000,1100.000000,0.000000,30.000000,1.287537,0.000000
0,-0.005594,0.461538,0.181818,0.195648,0.168600,451.448395,600.000000,58.160759,39.469863,29.080380,19.734932,40,30,0.461538,1400.000000,0.000000,25.000000,1.163260,0.000000
0,-0.000011,0.066667,0.064516,0.000000,0.157332,254.937500,437.320000,27.711560,33.557810,13.855780,16.778905,10,10,0.080000,1300.000000,0.000000,10.000000,0.554231,0.000000
0,0.000000,0.692308,0.692308,0.058725,0.000000,149.444444,0.000000,58.019009,0.000000,29.009505,0.000000,50,40,0.692308,1000.000000,0.000000,25.000000,1.160397,0.000000
0,0.005751,0.400000,0.666667,0.046708,0.272886,64.062500,750.156250,57.087360,79.469863,28.543680,39.734932,40,20,0.666667,1300.000000,0.000000,25.000000,1.141766,1.589457
0,0.000952,0.166667,0.214286,0.014579,1.228830,92.734375,1086.000000,30.040239,61.094131,15.020119,30.547066,70,10,0.214286,1100.000000,0.000000,15.000000,0.600806,1.222749
0,0.000000,0.333333,0.333333,0.265918,0.104722,732.555556,375.000000,46.248305,34.721424,23.124152,17.360712,40,30,0.333333,1000.000000,0.000000,20.000000,0.925017,0.000000
0,0.001179,0.384615,0.416667,1.538753,1.741526,1149.160000,8303.000000,72.586428,32.592912,36.293214,16.296456,40,20,0.416667,1200.000000,0.000000,35.000000,1.452771,0.000000
0,-0.000714,0.250000,0.214286,0.009770,0.982073,65.320000,600.000000,29.628990,26.624513,14.814495,13.312257,20,10,0.250000,1100.000000,0.000000,10.000000,0.592581,0.000000
0,0.000000,0.142857,0.142857,0.030247,0.523328,120.361111,2655.777778,48.246801,68.124239,24.123400,34.062120,60,10,0.142857,1100.000000,0.000000,20.000000,0.964940,1.362539
0,0.000000,0.032258,0.032258,0.078068,0.000000,152.555556,0.000000,62.489032,0.000000,31.244516,0.000000,40,40,0.032258,1000.000000,0.000000,30.000000,1.249802,0.000000
0,0.000000,0.166667,0.166667,0.023457,0.138915,205.666667,400.000000,42.779338,39.199800,21.389669,19.599900,30,10,0.166667,1000.000000,0.000000,20.000000,0.855590,0.000000
0,0.000000,1.000000,1.000000,0.016272,0.284992,162.988662,1128.960000,38.988318,32.708784,19.494159,16.354392,40,10,1.000000,1100.000000,0.000000,15.000000,0.779767,0.000000
0,-0.004206,1.000000,0.733333,0.187342,0.000000,954.750000,0.000000,54.666780,0.000000,27.333390,0.000000,60,30,1.000000,1300.000000,0.000000,25.000000,1.093354,0.000000
0,0.000000,1.000000,1.000000,0.119650,0.046108,211.734375,54.080000,58.437308,35.818283,29.218654,17.909142,70,30,1.000000,1300.000000,0.000000,25.000000,1.168786,0.000000
0,-0.000907,0.125000,0.083333,0.207488,0.248700,282.382653,784.000000,60.543331,39.995524,30.271666,19.997762,40,30,0.181818,1300.000000,0.000000,30.000000,1.210950,0.000000
0,0.000000,0.666667,0.666667,0.014930,0.113366,45.000000,289.000000,68.500858,35.290484,34.250429,17.645242,20,10,0.666667,1000.000000,0.000000,30.000000,1.370022,0.000000
0,0.000000,0.041667,0.041667,0.378732,0.248700,2309.520000,784.000000,62.242142,39.995524,31.121071,19.997762,100,60,0.041667,1000.000000,0.000000,30.000000,1.244874,0.000000
0,-0.000476,0.166667,0.142857,0.012841,0.000000,141.000000,0.000000,38.978835,0.000000,19.489417,0.000000,50,10,0.166667,1100.000000,0.000000,15.000000,0.779582,0.000000
0,-0.000390,0.090909,0.071429,0.030202,0.002600,352.190000,188.553719,58.610937,38.331719,29.305469,19.165860,40,20,0.090909,1100.000000,0.000000,25.000000,1.172228,0.000000
0,0.000833,0.125000,0.166667,0.830252,0.000000,3620.491111,0.000000,62.223118,0.000000,31.111559,0.000000,60,30,0.166667,1100.000000,0.000000,30.000000,1.244575,0.000000
0,0.000000,0.500000,0.500000,0.212676,0.000000,2649.892795,0.000000,71.102860,0.000000,35.551430,0.000000,70,20,0.500000,1000.000000,0.000000,35.000000,1.422067,0.000000
0,0.000000,0.071429,0.071429,0.160850,0.248700,1129.591429,784.000000,66.218127,39.995524,33.109064,19.997762,60,30,0.071429,1000.000000,0.000000,30.000000,1.324374,0.000000
0,0.000000,0.500000,0.500000,1.350479,0.007611,904.888889,27.000000,62.453948,50.000000,31.226974,25.000000,80,20,0.500000,1000.000000,0.000000,30.000000,1.250093,0.000000
0,-0.000206,0.066667,0.055556,0.115393,0.046108,537.111111,54.080000,72.680701,35.818283,36.340350,17.909142,80,20,0.066667,1200.000000,0.000000,35.000000,1.453634,0.000000
0,0.000000,0.500000,0.500000,1.212339,0.007611,904.888889,27.000000,62.453948,50.000000,31.226974,25.000000,20,20,0.500000,1000.000000,0.000000,30.000000,1.249896,0.000000
0,0.003377,0.500000,0.714286,0.029054,0.000000,153.562500,0.000000,45.137151,0.000000,22.568575,0.000000,80,10,0.727273,1200.000000,0.000000,20.000000,0.902746,0.000000
0,0.006149,0.037037,0.343750,0.530642,0.248700,2209.428571,784.000000,59.533152,39.995524,29.766576,19.997762,50,40,0.343750,1200.000000,0.000000,25.000000,1.190728,0.000000
0,0.003832,0.117647,0.357143,0.093837,0.051439,703.920000,181.500000,75.801877,50.000000,37.900939,25.000000,50,20,0.357143,1200.000000,0.000000,35.000000,1.516044,0.000000
0,0.000000,0.125000,0.125000,0.003734,0.000000,420.000000,0.000000,66.902064,0.000000,33.451032,0.000000,70,10,0.125000,1000.000000,0.000000,30.000000,1.338041,0.000000
0,0.000000,0.428571,0.428571,0.146576,0.046108,398.339485,54.080000,35.269726,35.818283,17.634863,17.909142,100,10,0.428571,1000.000000,0.000000,15.000000,0.705422,0.000000
0,0.003832,0.117647,0.357143,0.093837,0.051439,703.920000,181.500000,75.801877,50.000000,37.900939,25.000000,30,20,0.357143,1200.000000,0.000000,35.000000,1.516044,0.000000
0,-0.002732,0.200000,0.153846,0.069129,0.290896,146.257653,915.444444,67.335402,80.966836,33.667701,40.483418,70,30,0.666667,1300.000000,0.000000,30.000000,1.346725,1.619383
0,0.000000,0.625000,0.625000,0.029633,0.000000,47.222222,0.000000,69.303351,0.000000,34.651676,0.000000,30,10,0.625000,1000.000000,0.000000,30.000000,1.386083,0.000000
0,-0.000014,0.125000,0.111111,0.095285,0.408064,209.908163,628.403061,50.617953,79.261320,25.308976,39.630660,40,20,0.142857,1400.000000,0.000000,25.000000,1.012385,1.585368
0,0.000000,0.031250,0.031250,1.629525,0.000000,15490.815000,0.000000,63.831336,0.000000,31.915668,0.000000,110,80,0.031250,1000.000000,0.000000,30.000000,1.276773,0.000000
0,0.000000,0.200000,0.200000,0.965491,0.000000,13516.440000,0.000000,66.888995,0.000000,33.444498,0.000000,80,70,0.200000,1000.000000,0.000000,30.000000,1.337815,0.000000
0,0.000000,0.142857,0.142857,0.190130,0.126309,1312.000000,400.000000,42.936620,39.994940,21.468310,19.997470,50,10,0.142857,1000.000000,0.000000,20.000000,0.858746,0.000000
0,-0.000060,0.166667,0.176471,0.752412,0.024727,3915.880000,73.937500,61.693263,41.392211,30.846631,20.696106,90,60,0.230769,1200.000000,0.000000,30.000000,1.233939,0.000000
0,-0.000014,0.125000,0.111111,0.040131,0.408064,209.908163,628.403061,50.617953,79.261320,25.308976,39.630660,20,20,0.142857,1400.000000,0.000000,25.000000,1.012364,1.585368
0,0.000000,0.285714,0.285714,0.006797,0.000000,40.000000,0.000000,45.453173,0.000000,22.726587,0.000000,70,10,0.285714,1000.000000,0.000000,20.000000,0.909064,0.000000
0,0.000000,0.400000,0.400000,1.028114,0.011340,13592.440000,1100.000000,61.618529,35.785063,30.809265,17.892531,80,20,0.400000,1000.000000,0.000000,30.000000,1.232429,0.000000
0,0.000000,0.571429,0.571429,0.958694,0.000000,13537.440000,0.000000,49.994678,0.000000,24.997339,0.000000,80,10,0.571429,1000.000000,0.000000,20.000000,0.999928,0.000000
0,0.000000,0.500000,0.500000,0.205198,0.000000,2663.003906,0.000000,34.498279,0.000000,17.249139,0.000000,70,10,0.500000,1100.000000,0.000000,15.000000,0.689974,0.000000
0,-0.001120,0.750000,0.615385,0.179150,0.016606,249.234375,54.080000,55.244531,42.099700,27.622266,21.049850,70,40,0.750000,1400.000000,0.000000,25.000000,1.104967,0.000000
0,0.000000,0.090909,0.090909,1.148824,0.126309,14788.440000,400.000000,64.372442,39.994940,32.186221,19.997470,80,50,0.090909,1000.000000,0.000000,30.000000,1.287497,0.000000
0,-0.001067,0.400000,0.333333,0.139897,0.050612,327.555556,176.400000,63.288396,35.662961,31.644198,17.831480,60,10,0.400000,1200.000000,0.000000,30.000000,1.265811,0.000000
0,-0.008889,0.571429,0.100000,0.179690,0.000000,980.000000,0.000000,34.110744,0.000000,17.055372,0.000000,30,10,0.571429,1500.000000,0.000000,15.000000,0.682232,0.000000
0,-0.001197,0.250000,0.153846,0.190785,0.024727,226.875000,73.937500,60.027195,41.392211,30.013598,20.696106,70,40,0.250000,1400.000000,0.000000,30.000000,1.200626,0.000000
0,0.000000,0.857143,0.857143,0.021215,0.007929,43.562500,27.000000,51.454144,50.000000,25.727072,25.000000,90,10,0.857143,1000.000000,0.000000,25.000000,1.029091,0.000000
0,0.000000,0.142857,0.142857,0.497133,0.000000,1168.000000,0.000000,42.562737,0.000000,21.281369,0.000000,60,10,0.142857,1000.000000,0.000000,20.000000,0.851362,0.000000
0,0.000000,0.857143,0.857143,0.021215,0.007929,43.562500,27.000000,51.454144,50.000000,25.727072,25.000000,30,10,0.857143,1000.000000,0.000000,25.000000,1.029091,0.000000
0,0.000000,0.285714,0.285714,0.958694,0.000000,13508.440000,0.000000,46.562218,0.000000,23.281109,0.000000,80,10,0.285714,1000.000000,0.000000,20.000000,0.931278,0.000000
0,0.004748,0.066667,0.300000,0.841441,0.261051,942.590000,320.000000,58.300422,31.485766,29.150211,15.742883,90,40,0.300000,1300.000000,0.000000,25.000000,1.166573,0.000000
0,0.000000,0.142857,0.142857,0.036918,0.112634,323.078125,400.000000,61.020926,39.999598,30.510463,19.999799,60,20,0.142857,1000.000000,0.000000,30.000000,1.220421,0.000000
0,-0.000833,0.375000,0.333333,0.237728,0.012129,652.222222,81.000000,75.442626,37.749484,37.721313,18.874742,110,40,0.375000,1100.000000,0.000000,35.000000,1.508896,0.000000
0,-0.001093,0.200000,0.166667,0.033810,0.099497,217.140625,513.000000,59.223467,70.797521,29.611734,35.398760,90,10,0.333333,1300.000000,0.000000,25.000000,1.184474,1.415960
0,0.001876,0.105263,0.333333,0.074758,0.047092,156.142538,981.000000,54.695630,82.193928,27.347815,41.096964,70,40,0.428571,1500.000000,0.000000,25.000000,1.093935,1.643880
0,-0.000412,0.093750,0.073171,0.896106,0.012129,2623.375000,81.000000,63.337569,37.749484,31.668784,18.874742,110,110,0.093750,1100.000000,0.000000,30.000000,1.266905,0.000000
0,0.000000,0.285714,0.285714,0.088842,0.112634,1358.078125,400.000000,63.444000,39.999598,31.722000,19.999799,120,60,0.285714,1000.000000,0.000000,30.000000,1.268883,0.000000
0,0.000000,0.043478,0.043478,0.065295,0.756518,1383.750000,384.000000,67.145271,26.666667,33.572636,13.333333,120,70,0.043478,1000.000000,0.000000,30.000000,1.342907,0.000000
0,0.001876,0.105263,0.333333,0.019605,0.047092,156.142538,981.000000,54.695630,82.193928,27.347815,41.096964,70,20,0.428571,1500.000000,0.000000,25.000000,1.093914,1.643880
0,-0.000952,0.333333,0.285714,0.225275,0.012129,650.000000,81.000000,46.074481,37.749484,23.037241,18.874742,110,10,0.333333,1100.000000,0.000000,20.000000,0.921530,0.000000
