thread_id,v_rel_smoothed,initial_chi,final_chi,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,pre_age_a,pre_age_b,chi_max,duration,theta,stability_bin,pre_E_total,post_E_total
0,0.000253,0.411765,0.694444,1.083070,2.304762,269.695011,484.000000,63.992003,35.281517,31.996001,17.640759,620,10,0.724138,52.000000,0.000000,30.000000,1.284376,0.000000
0,0.000000,1.000000,1.000000,1.164319,0.000000,156.388889,0.000000,72.790853,0.000000,36.395426,0.000000,510,10,1.000000,52.000000,0.000000,35.000000,1.498181,0.000000
0,0.000110,0.647059,0.437500,1.083070,9.509434,184.830567,1012.000000,50.057227,60.606033,25.028613,30.303016,620,10,0.647059,55.000000,0.000000,25.000000,1.005680,1.615823
0,0.000040,0.923077,0.437500,3.623579,0.000000,60.507653,900.000000,38.756017,21.396118,19.378009,10.698059,210,10,0.923077,35.000000,0.000000,15.000000,1.147450,0.000000
0,0.000000,0.333333,0.333333,0.000000,0.000000,227.020408,1284.000000,67.563965,59.691169,33.781983,29.845585,440,10,0.333333,12.000000,0.000000,30.000000,1.351279,1.193823
0,-0.001022,0.400000,0.611111,0.364432,0.964455,98.875000,227.555556,62.882742,35.125611,31.441371,17.562805,820,10,0.809524,42.000000,0.000000,30.000000,1.258841,0.000000
0,0.000000,1.000000,1.000000,13.461157,0.000000,1344.000000,396.000000,30.696454,55.440773,15.348227,27.720386,630,30,1.000000,17.000000,0.000000,15.000000,1.136386,1.108815
0,0.000000,0.500000,0.500000,3.374227,0.000000,706.444444,500.000000,42.918299,24.593973,21.459149,12.296987,1350,10,0.500000,12.000000,0.000000,20.000000,0.866563,0.000000
0,0.000000,0.166667,0.166667,0.391569,0.000000,121.000000,320.750000,49.826680,48.869278,24.913340,24.434639,900,10,0.166667,11.000000,0.000000,20.000000,0.997332,0.977386
0,-0.001060,0.600000,0.400000,3.264514,0.000000,128.000000,175.000000,54.741494,25.059897,27.370747,12.529948,530,10,0.600000,39.000000,0.000000,25.000000,1.178088,0.000000
0,0.000000,1.000000,1.000000,46.405035,0.691566,425.416667,183.289941,59.557812,46.076458,29.778906,23.038229,770,220,1.000000,37.000000,0.000000,25.000000,3.866529,0.000000
0,0.000000,1.000000,1.000000,0.357974,0.691566,106.632653,183.289941,47.709635,46.076458,23.854817,23.038229,1070,10,1.000000,58.000000,0.000000,20.000000,0.954978,0.000000
0,0.000000,0.166667,0.166667,1.295291,0.380151,41.666667,101.250000,58.296320,34.237021,29.148160,17.118511,310,80,0.166667,28.000000,0.000000,25.000000,1.208051,0.000000
0,0.000000,0.083333,0.083333,1.339259,0.000000,63.986667,125.392857,65.196046,72.786443,32.598023,36.393222,1820,80,0.083333,31.000000,0.000000,30.000000,1.346049,1.455729
0,0.000000,0.250000,0.250000,1.775351,2.943509,440.437500,218.677686,77.881453,47.105339,38.940727,23.552670,1560,650,0.250000,14.000000,0.000000,35.000000,1.561232,0.000000
0,0.000000,0.250000,0.250000,1.775351,2.943509,440.437500,218.677686,77.881453,47.105339,38.940727,23.552670,1050,650,0.250000,14.000000,0.000000,35.000000,1.561232,0.000000
0,0.000000,0.071429,0.071429,1.230788,0.000000,46.705357,672.142857,70.325361,67.620807,35.162680,33.810403,2250,510,0.071429,15.000000,0.000000,35.000000,1.436797,1.352416
0,0.000000,0.800000,0.800000,0.239883,0.000000,95.250000,25.000000,36.027787,26.625177,18.013894,13.312588,360,10,0.800000,22.000000,0.000000,15.000000,0.721476,0.000000
0,0.000000,0.222222,0.222222,1.714274,0.000000,48.142857,24.142857,55.772553,39.146591,27.886276,19.573296,2270,380,0.222222,20.000000,0.000000,25.000000,1.172369,0.000000
0,0.000000,0.111111,0.111111,2.687792,0.000000,299.625000,588.000000,49.966913,31.869867,24.983457,15.934934,1650,380,0.111111,20.000000,0.000000,20.000000,1.058123,0.000000
0,-0.000146,0.333333,0.200000,1.865543,0.000000,482.562500,153.000000,63.970050,48.137130,31.985025,24.068565,970,520,0.333333,168.000000,0.000000,30.000000,1.283009,0.000000
0,-0.000146,0.250000,0.200000,46.451355,0.000000,447.736667,153.000000,68.863020,48.137130,34.431510,24.068565,1730,770,0.250000,92.000000,0.000000,30.000000,4.052637,0.000000
0,0.000426,0.285714,0.200000,2.607867,0.000000,566.666667,765.306122,54.266993,29.844853,27.133497,14.922427,1370,1350,0.285714,128.000000,0.000000,25.000000,1.091370,0.000000
0,-0.000098,0.250000,0.133333,0.813401,0.000000,195.437500,601.120000,63.429945,32.853357,31.714973,16.426679,1570,950,0.250000,108.000000,0.000000,30.000000,1.270297,0.000000
0,-0.000036,0.111111,0.083333,4.876690,4.581471,1366.426122,1387.666667,60.003457,66.849924,30.001729,33.424962,2580,1980,0.111111,31.000000,0.000000,30.000000,1.208782,1.344562
0,0.000271,0.153846,0.538462,0.000000,0.075595,633.981111,34.809524,66.736802,72.807632,33.368401,36.403816,1990,10,0.538462,30.000000,0.000000,30.000000,1.334736,1.456241
0,0.000000,0.090909,0.090909,0.544536,0.196065,43.582857,88.142857,63.496285,73.573884,31.748142,36.786942,610,250,0.090909,15.000000,0.000000,30.000000,1.276400,1.471701
0,0.000000,0.083333,0.083333,2.440335,0.000000,48.931973,53.577806,68.071360,77.125811,34.035680,38.562905,2290,1170,0.083333,12.000000,0.000000,30.000000,1.437236,1.542516
0,0.000000,0.071429,0.071429,0.042353,0.062612,51.734694,21.125000,64.685630,34.845806,32.342815,17.422903,330,10,0.071429,20.000000,0.000000,30.000000,1.293750,0.000000
0,-0.000005,0.230769,0.214286,0.000000,0.370845,206.941111,157.868481,82.207548,44.518076,41.103774,22.259038,2160,10,0.230769,52.000000,0.000000,40.000000,1.644151,0.000000
0,0.000000,0.071429,0.071429,2.451048,0.146173,62.408163,52.000000,73.211754,35.425352,36.605877,17.712676,1170,310,0.071429,22.000000,0.000000,35.000000,1.540034,0.000000
0,-0.000005,0.230769,0.214286,0.000000,5.414768,798.167234,1806.187500,63.123457,34.538338,31.561728,17.269169,2590,10,0.230769,52.000000,0.000000,30.000000,1.262469,0.000000
0,-0.000005,0.230769,0.214286,0.000000,0.370845,206.941111,157.868481,82.207548,44.518076,41.103774,22.259038,1650,10,0.230769,52.000000,0.000000,40.000000,1.644151,0.000000
0,0.000000,0.142857,0.142857,0.041193,0.047652,40.142857,16.000000,45.113277,20.651958,22.556638,10.325979,370,10,0.142857,16.000000,0.000000,20.000000,0.902301,0.000000
0,0.000000,0.315789,0.315789,6.188010,1.612136,910.905556,636.836735,69.810319,38.564172,34.905160,19.282086,3240,920,0.315789,19.000000,0.000000,30.000000,1.417630,0.000000
0,0.000113,0.153846,0.210526,2.554469,0.346730,88.265306,128.562500,66.337107,32.094223,33.168553,16.047111,1170,570,0.210526,54.000000,0.000000,30.000000,1.402717,0.000000
0,-0.000144,0.800000,0.736842,0.456077,0.186664,154.440000,95.500686,67.246332,49.906876,33.623166,24.953438,1390,10,0.846154,110.000000,0.000000,30.000000,1.345697,0.000000
0,-0.000720,0.555556,0.400000,0.438738,0.033203,135.111111,15.750000,57.270316,36.210025,28.635158,18.105013,860,850,0.555556,25.000000,0.000000,25.000000,1.146133,0.000000
0,0.000010,0.083333,0.222222,3.608021,0.031723,408.880000,15.312500,58.803473,41.559174,29.401736,20.779587,2040,320,0.222222,79.000000,0.000000,25.000000,1.192486,0.000000
0,-0.000144,0.800000,0.736842,0.456077,0.186664,154.440000,95.500686,67.246332,49.906876,33.623166,24.953438,1900,10,0.846154,110.000000,0.000000,30.000000,1.345697,0.000000
0,0.000293,0.714286,0.750000,0.000000,0.000000,1503.000000,1248.200000,49.701050,38.798772,24.850525,19.399386,3020,10,0.750000,45.000000,0.000000,20.000000,0.994021,0.000000
0,-0.000146,0.142857,0.125000,0.000000,0.400364,198.473684,151.593750,63.040102,48.687490,31.520051,24.343745,2590,10,0.142857,45.000000,0.000000,30.000000,1.260802,0.000000
0,-0.000146,0.142857,0.125000,0.000000,0.400364,198.473684,151.593750,63.040102,48.687490,31.520051,24.343745,2080,10,0.142857,45.000000,0.000000,30.000000,1.260802,0.000000
0,-0.000005,0.142857,0.133333,0.857894,0.989564,88.331429,398.437500,68.119460,61.613489,34.059730,30.806744,1540,930,0.142857,28.000000,0.000000,30.000000,1.373693,1.233500
0,-0.000268,1.000000,0.531250,1.019798,1.022516,269.827160,443.750000,64.827690,78.214003,32.413845,39.107002,1300,10,1.000000,183.000000,0.000000,30.000000,1.300686,1.565474
0,-0.000010,0.545455,0.250000,35.748928,2.791685,1323.440000,1166.805556,57.919403,69.974065,28.959701,34.987033,2490,770,0.545455,107.000000,0.000000,25.000000,1.743401,1.402823
0,-0.000268,1.000000,0.531250,1.019798,1.022516,269.827160,443.750000,64.827690,78.214003,32.413845,39.107002,790,10,1.000000,183.000000,0.000000,30.000000,1.300686,1.565474
0,0.000000,0.800000,0.800000,0.265997,0.253569,163.194007,133.299040,73.101321,48.155768,36.550660,24.077884,2560,10,0.800000,10.000000,0.000000,35.000000,1.462280,0.000000
0,0.000000,0.222222,0.222222,0.030734,0.029334,38.797707,15.312500,65.749126,41.713354,32.874563,20.856677,2900,10,0.222222,10.000000,0.000000,30.000000,1.315013,0.000000
0,0.000000,0.350000,0.350000,2.529951,2.029061,1055.055455,866.805556,63.172560,39.529231,31.586280,19.764615,3500,10,0.350000,10.000000,0.000000,30.000000,1.266554,0.000000
0,0.000000,0.272727,0.272727,0.236438,0.496242,121.922707,200.000000,54.712516,29.205241,27.356258,14.602621,1170,10,0.272727,10.000000,0.000000,25.000000,1.094534,0.000000
0,0.000000,0.800000,0.800000,0.265997,0.253569,163.194007,133.299040,73.101321,48.155768,36.550660,24.077884,3070,10,0.800000,10.000000,0.000000,35.000000,1.462280,0.000000
0,0.000000,0.125000,0.125000,6.433767,0.000000,474.868056,759.809524,84.911966,86.434712,42.455983,43.217356,1410,1050,0.125000,11.000000,0.000000,40.000000,1.743555,1.728694
0,-0.001143,0.500000,0.428571,0.055700,0.000000,61.312500,16.666667,57.243016,50.000000,28.621508,25.000000,1390,10,0.500000,13.000000,0.000000,25.000000,1.144922,0.000000
0,0.000000,0.058824,0.058824,6.896685,0.000000,656.111111,1040.582857,69.128865,72.278340,34.564432,36.139170,1050,270,0.058824,11.000000,0.000000,30.000000,1.428482,1.445567
0,-0.001143,0.500000,0.428571,0.055700,0.000000,61.312500,16.666667,57.243016,50.000000,28.621508,25.000000,880,10,0.500000,13.000000,0.000000,25.000000,1.144922,0.000000
0,-0.001143,0.500000,0.428571,0.055700,0.000000,61.312500,16.666667,57.243016,50.000000,28.621508,25.000000,1560,10,0.500000,13.000000,0.000000,25.000000,1.144922,0.000000
0,-0.001143,0.500000,0.428571,0.525412,0.000000,242.555556,297.440000,41.112325,35.843628,20.556163,17.921814,250,10,0.500000,13.000000,0.000000,20.000000,0.822915,0.000000
0,-0.000381,0.166667,0.142857,0.033261,0.000000,52.000000,16.000000,44.628022,40.057063,22.314011,20.028532,840,10,0.166667,13.000000,0.000000,20.000000,0.892595,0.000000
0,0.000000,0.125000,0.125000,6.433767,0.000000,474.868056,759.809524,84.911966,86.434712,42.455983,43.217356,1050,900,0.125000,11.000000,0.000000,40.000000,1.743555,1.728694
0,0.000000,0.125000,0.125000,6.433767,0.000000,474.868056,759.809524,84.911966,86.434712,42.455983,43.217356,1580,1050,0.125000,11.000000,0.000000,40.000000,1.743555,1.728694
0,0.000000,0.714286,0.714286,6.418136,0.000000,465.555556,743.142857,43.772358,36.434712,21.886179,18.217356,1050,30,0.714286,11.000000,0.000000,20.000000,0.920751,0.000000
0,-0.001850,0.285714,0.285714,51.909890,0.084255,661.333333,45.000000,67.699864,50.000000,33.849932,25.000000,1110,390,1.000000,83.000000,0.000000,30.000000,3.438438,0.000000
0,0.000000,0.285714,0.285714,0.036384,0.033714,32.000000,19.444444,38.650048,30.401666,19.325024,15.200833,670,10,0.285714,55.000000,0.000000,15.000000,0.773042,0.000000
0,0.000000,0.100000,0.100000,0.029565,0.027604,32.043750,16.200000,44.954637,37.731054,22.477319,18.865527,3390,10,0.100000,17.000000,0.000000,20.000000,0.899120,0.000000
0,-0.001850,0.285714,0.285714,51.909890,0.084255,661.333333,45.000000,67.699864,50.000000,33.849932,25.000000,940,390,1.000000,83.000000,0.000000,30.000000,3.438438,0.000000
