thread_id,v_rel_smoothed,initial_chi,final_chi,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,pre_age_a,pre_age_b,chi_max,duration,theta,stability_bin,pre_E_total,post_E_total
0,0.000533,0.800000,0.833333,25.978154,0.765625,1117.000000,61.250000,20.730603,31.294306,10.365301,15.647153,50,10,0.833333,12.000000,0.000000,10.000000,0.735061,0.000000
0,0.000533,0.800000,0.833333,25.978154,0.765625,1117.000000,61.250000,20.730603,31.294306,10.365301,15.647153,260,10,0.833333,12.000000,0.000000,10.000000,0.735061,0.000000
0,0.000000,1.000000,1.000000,27.627586,0.000000,884.000000,1900.000000,29.526507,43.162332,14.763253,21.581166,330,110,1.000000,10.000000,0.000000,10.000000,1.284265,0.863247
0,0.000000,1.000000,1.000000,27.627586,0.000000,884.000000,1900.000000,29.526507,43.162332,14.763253,21.581166,120,110,1.000000,10.000000,0.000000,10.000000,1.284265,0.863247
0,-0.000475,0.200000,0.166667,0.313982,0.000000,56.400000,900.000000,47.215468,20.163585,23.607734,10.081793,180,10,0.200000,27.000000,0.000000,20.000000,0.945831,0.000000
0,-0.000475,0.200000,0.166667,0.313982,0.000000,56.400000,900.000000,47.215468,20.163585,23.607734,10.081793,610,10,0.200000,27.000000,0.000000,20.000000,0.945831,0.000000
0,-0.000475,0.200000,0.166667,0.313982,0.000000,56.400000,900.000000,47.215468,20.163585,23.607734,10.081793,100,10,0.200000,27.000000,0.000000,20.000000,0.945831,0.000000
0,-0.000475,0.200000,0.166667,0.313982,0.000000,56.400000,900.000000,47.215468,20.163585,23.607734,10.081793,400,10,0.200000,27.000000,0.000000,20.000000,0.945831,0.000000
0,-0.000475,0.200000,0.166667,0.313982,0.000000,56.400000,900.000000,47.215468,20.163585,23.607734,10.081793,280,10,0.200000,27.000000,0.000000,20.000000,0.945831,0.000000
0,-0.000366,0.100000,0.076923,16.321886,0.000000,402.692308,35.555556,58.208622,29.495355,29.104311,14.747677,500,280,0.100000,20.000000,0.000000,25.000000,1.532855,0.000000
0,-0.000366,0.100000,0.076923,16.321886,0.000000,402.692308,35.555556,58.208622,29.495355,29.104311,14.747677,710,280,0.100000,20.000000,0.000000,25.000000,1.532855,0.000000
0,0.000000,0.800000,1.000000,7.094792,0.000000,125.250000,0.000000,41.379639,0.000000,20.689820,0.000000,340,10,1.000000,57.000000,0.000000,20.000000,1.238499,0.000000
0,0.000000,0.800000,1.000000,7.094792,0.000000,125.250000,0.000000,41.379639,0.000000,20.689820,0.000000,130,10,1.000000,57.000000,0.000000,20.000000,1.238499,0.000000
0,-0.000199,0.230769,0.318182,6.657807,0.000000,486.080000,0.000000,48.063866,0.000000,24.031933,0.000000,300,10,0.375000,39.000000,0.000000,20.000000,1.012581,0.000000
0,-0.000186,0.125000,0.318182,65.666009,0.000000,3267.222222,0.000000,54.428842,0.000000,27.214421,0.000000,220,110,0.350000,47.000000,0.000000,25.000000,1.898764,0.000000
0,-0.000760,1.000000,0.814815,0.058084,0.000000,70.511111,1382.400000,77.097723,26.985766,38.548862,13.492883,90,10,1.000000,31.000000,0.000000,35.000000,1.542007,0.000000
0,0.000000,1.000000,1.000000,15.899003,0.000000,198.080000,0.000000,82.999060,0.000000,41.499530,0.000000,90,10,1.000000,39.000000,0.000000,40.000000,2.537684,0.000000
0,0.000005,0.625000,1.000000,3.395738,0.000000,69.888889,0.000000,67.849089,0.000000,33.924544,0.000000,230,10,1.000000,47.000000,0.000000,30.000000,1.568776,0.000000
